1509403045.0834 0.851426482201 0.575057029724 9.28451156616 -0.0168004576117 0.070023573935 0.0424405112863
1509403045.0874 0.851426482201 0.575057029724 9.28451156616 -0.0186481960118 0.0713818669319 0.041967254132
1509403045.0954 0.851426482201 0.575057029724 9.28451156616 -0.0172554757446 0.0675730854273 0.0403247140348
1509403045.1034 -1.24839496613 -0.241535142064 10.0723209381 -0.0111741125584 0.0625179037452 0.040501922369
1509403045.1074 -1.24839496613 -0.241535142064 10.0723209381 -0.00855698995292 0.0605249628425 0.0392018742859
1509403045.1114 -1.24839496613 -0.241535142064 10.0723209381 -0.00516274757683 0.0589449703693 0.0378047116101
1509403045.1154 -1.24839496613 -0.241535142064 10.0723209381 -0.00352177070454 0.0565923899412 0.036085806787
1509403045.1428 -0.00868197437376 0.047562930733 9.41120243073 -0.00680004432797 0.0364452265203 0.0317610539496
1509403045.1468 -0.00868197437376 0.047562930733 9.41120243073 -0.00772367604077 0.0337084755301 0.0307906661183
1509403045.1508 -0.00868197437376 0.047562930733 9.41120243073 -0.0104010943323 0.0324610620737 0.0291601959616
1509403045.1588 -0.00868197437376 0.047562930733 9.41120243073 -0.019018035382 0.0342541374266 0.0275052040815
1509403045.1628 -2.19591879845 0.266509771347 10.0188560486 -0.0230659078807 0.0347864851356 0.0287054330111
1509403045.1708 -2.19591879845 0.266509771347 10.0188560486 -0.0249129738659 0.0318376645446 0.029195100069
1509403045.1748 -2.19591879845 0.266509771347 10.0188560486 -0.0225281659514 0.02956482023 0.0289814583957
1509403045.1828 -2.19591879845 0.266509771347 10.0188560486 -0.0204289127141 0.0283714327961 0.0285751130432
1509403045.1868 0.972281575203 -0.169222056866 9.50814628601 -0.0206160414964 0.0290236920118 0.0294584147632
1509403045.1948 0.972281575203 -0.169222056866 9.50814628601 -0.0218477267772 0.027975326404 0.0297808870673
1509403045.2028 0.972281575203 -0.169222056866 9.50814628601 -0.0260652843863 0.0177427697927 0.0299274399877
1509403045.2068 -1.01528513432 -0.00312313018367 9.60686302185 -0.0244999248534 0.0122437272221 0.029356174171
1509403045.2148 -1.01528513432 -0.00312313018367 9.60686302185 -0.0188485328108 0.010350516066 0.0276842340827
1509403045.2228 -1.01528513432 -0.00312313018367 9.60686302185 -0.0230753663927 0.0143694579601 0.0297660902143
1509403045.2308 0.486200273037 0.527728915215 9.68437480927 -0.0267069153488 0.00806524511427 0.0278129633516
1509403045.2349 0.486200273037 0.527728915215 9.68437480927 -0.0283916182816 0.00305306306109 0.0265017412603
1509403045.2429 0.486200273037 0.527728915215 9.68437480927 -0.0275066737086 -0.000347815221176 0.02619019337
1509403045.2469 0.486200273037 0.527728915215 9.68437480927 -0.0238244906068 0.00223686220124 0.025774192065
1509403045.2549 -0.955932378769 -0.169174998999 9.9815120697 -0.0251739695668 0.00590038811788 0.0271125845611
1509403045.2669 -0.955932378769 -0.169174998999 9.9815120697 -0.0277101509273 0.00151979352813 0.0261663608253
1509403045.2749 0.735933840275 0.760943412781 9.5470085144 -0.0263945367187 0.00551479682326 0.0274887848645
1509403045.2829 0.735933840275 0.760943412781 9.5470085144 -0.0207468625158 0.0094205988571 0.0263408981264
1509403045.2869 0.735933840275 0.760943412781 9.5470085144 -0.0178811568767 0.00729136681184 0.0245812945068
1509403045.2949 0.735933840275 0.760943412781 9.5470085144 -0.0194720961154 0.00142144202255 0.0242665186524
1509403045.3029 -0.477397680283 -0.114595755935 10.0668582916 -0.023123299703 0.00373366288841 0.0268654674292
